21302XLB_BB	622537046780	6273592
JM2112N_BB	622537031847	6273583
11806XN_BB	622537029738	6273574
11606XN_BB	622537029721	6273565
22012XB_BB	622537013478	6273538
21668XB_BB	622537011177	6273529
21606XB_BB	622537010477	6273501
21402XB_BB	622537008467	6273495
21005XB_BB	622537006302	6273486
YDP181_BB	086792941288	6271106
YBA881_BB	086792286884	6270829
IR-DAS52_BB	811709012337	6260286
JH-OC1_BB	710137035683	6258824
JH1B_BB	710137047969	6258806
DVR518_BB	681066706404	6258315
VIV-AV-1025_BB	681066679081	6258306
48003_BB	050234480031	6255062
134211_BB	029757134233	6254424
VCTMP1_BB	027242842847	6254355
HWS1-C_BB	017932333120	6253801
US180B_BB	857817000903	6245056
USHM180S_BB	857817000897	6245047
USHM180G_BB	857817000880	6245038
XL180_BB	857817000729	6245029
BFBW200_BB	857817000712	6245001
1422FRN_BB	783918002617	6222056
SCA-127756_BB	856776000016	6193202
A4DVDLS24X500G_BB	837654815779	6190666
A8DVDLS22X500G_BB	837654815663	6190657
SYS209HS_BB	837654814666	6190648
WB-0024_BB	810017010240	6189588
GAR01R_BB	793573454287	6188904
EDU-36749_BB	769188367496	6188207
EDU-CM007_BB	756619006154	6187787
DISCMASTER-202BD_BB	718122788569	6184195
USBD-15_BB	718122688067	6184186
USBD-3_BB	718122684069	6184177
A8BR10X500G_BB	718122680863	6184168
A8DVDLS20X500G_BB	718122088355	6184159
08051_BB	709942801002	6184098
VIV-MIC-2_BB	681066576298	6183575
VIV-MIC-1_BB	681066484517	6183566
BB0110_BB	652730001101	6181938
39267_BB	3465000392673	6179279
360315_BB	029757363152	6172276
DISCMASTER-202MD_BB	013964498912	6170684
DISCMASTER-201MD_BB	013964498905	6170675
DISCMASTER-21MD_BB	013964498899	6170666
MDISC15_BB	013964498691	6170657
MDISC11_BB	013964498684	6170648
5261B001_BB	013803142716	6170587
1822R_BB	652730182060	6165625
20005-PPT_BB	785319200050	6163123
LER3279_BB	765023032796	6162503
71W_BB	731346007117	6161046
07733_BB	709942004731	6158564
07731_BB	709942004717	6158546
9258TB_BB	652730925810	6156636
6637MB_BB	652730663736	6156627
6637B_BB	652730663712	6156618
6625B_BB	652730662517	6156593
605OM_BB	652730605019	6156584
2522W_BB	652730252213	6156539
2505R_BB	652730250530	6156511
1822W_BB	652730182077	6156502
C1010_BB	652730101016	6156496
609C_BB	652730060917	6156487
T7303_BB	027084928211	6151822
6253_BB	000772062534	6147522
6248_BB	000772062480	6147513
6238_BB	000772062381	6147489
6233_BB	000772062336	6147443
4795-MELISSAANDDOUG_BB	000772047951	6147338
4050-MELISSA_BB	000772040501	6147286
691_BB	000772006910	6147064
801265_BB	813986010068	6114686
304411_BB	813986008980	6114677
301135_BB	813986005491	6114659
T42384_BB	795609423847	6113614
PHPNC45_BB	068889009521	6102293
PHPNC15_BB	068889007213	6102284
4894_BB	000772048941	6098869
4490-MELISSAANDDOUG_BB	000772044905	6098841
4382-MELISSAANDDOUG_BB	000772043823	6098832
3018-MELISSA_BB	000772030182	6098429
575-MELISSA_BB	000772005753	6098314
567_BB	000772005678	6098305
528_BB	000772005289	6098262
APA131_BB	049822911316	6048116
FPA002_BB	049822720024	6048107
1757393_BB	033816573932	6044235
332138_BB	814870007591	6030676
303077_BB	814870000554	6030667
303053_BB	814870000547	6030658
303046_BB	814870000530	6030649
303039_BB	814870000523	6030621
303022_BB	814870000516	6030612
303015_BB	814870000509	6030603
07-90013-01_BB	757894990749	6028308
12-70050-52_BB	757894321338	6028195
12-70049-52_BB	757894321307	6028186
12-70046-52_BB	757894320942	6028168
12-70045-52_BB	757894320935	6028159
12-10036R-01_BB	757894320508	6028131
07-90010-01_BB	757894314811	6028034
DDAA-4PK-R29_BB	750323710352	6027754
401-NV_BB	701759020836	6026355
455-BK_BB	701759020775	6026346
443-BK_BB	701759020751	6026337
401-RD_BB	701759020683	6026328
401-BK_BB	701759020676	6026319
ZT229-SI_BB	701759020577	6026294
ZT229-RD_BB	701759020560	6026276
ZT229-BL_BB	701759020553	6026197
ZT229-BK_BB	701759020546	6026188
ZT227-SI_BB	701759020539	6026179
ZT227-RD_BB	701759020522	6026151
ZT227-BL_BB	701759020515	6026142
ZT227-BK_BB	701759020508	6026133
ZT224-SI_BB	701759020492	6026124
ZT224-RD_BB	701759020485	6026115
ZT224-BL_BB	701759020478	6026106
ZT224-BK_BB	701759020461	6026081
ZT222-SI_BB	701759020454	6026072
ZT222-RD_BB	701759020447	6026063
ZT222-BL_BB	701759020430	6026054
ZT222-BK_BB	701759020423	6026045
ZT221-SI_BB	701759020416	6026036
ZT221-RD_BB	701759020409	6026027
ZT221-BL_BB	701759020393	6026018
ZT221-BK_BB	701759020379	6026009
ZT219-SI_BB	701759020362	6025992
ZT219-RD_BB	701759020355	6025983
ZT219-BL_BB	701759020348	6025974
ZT219-BK_BB	701759020331	6025965
ZRA321-B_BB	701759019021	6025929
ZRA326-S_BB	701759019007	6025901
ZRA24-S_BB	701759018499	6025756
ZRA24-R_BB	701759014989	6025665
ZR32T_BB	701759014781	6025647
DP27003_BB	647568776062	6024426
CAP-003PMBN_BB	045464030019	6018277
MAX397_BB	039800096425	6017426
DM7070R_BB	022447295818	6015804
AM1PTB2A_BB	008562000261	6015128
5405-MELISSA_BB	000772054058	6015085
5404_BB	000772054041	6015076
5403-MELISSA_BB	000772054034	6015067
5402-MELISSA_BB	000772054027	6015058
SAL1215_BB	809164007890	6011043
SAL612M_BB	809164007876	6011034
SABT4_BB	809164003465	6011025
098-1351-902_BB	717669495053	6008552
8501162_BB	711554851627	6007271
5901002_BB	711554590120	6007262
433P90_BB	710137042513	6007147
433P73_BB	710137042506	6007138
ECB024B_BB	710137007635	6007095
KB8902B_BB	659814407460	6005352
AKORGA1K2_BB	610696353474	6004935
AULTTS70BK1_BB	609728165154	6004817
MONOTRONDUO_BB	4959112089679	6004592
MA1BL_BB	4959112080386	6004565
WAVEDRUM_BB		6004501
GB1RD_BB	4959112062702	6004468
PB02_BB	4959112060708	6004459
PX5D_BB	4959112047396	6004431
BA40_BB	411378036308	6004399
SVE14116FXW_BB	027242851191	5999362
NTD-2252_BB	840005004074	5973931
NTD-1952_BB	840005004050	5973922
NTD-1552_BB	840005004036	5973913
JDF2_BB	710137006508	5960652
XTF_BB	691991200502	5960546
MC401_BB	710137031944	5949622
EVH117_BB	710137029651	5949613
95Q_BB	710137017665	5949604
JMD_BB	691991201943	5949552
XTD_BB	691991200427	5949491
BIRD_BB	683274010946	5949455
MMETALMUFF_BB	683274010601	5949446
PX5003-SABIAN_BB	622537064753	5949395
BX5003_BB	622537064746	5949386
AKORGA40K1_BB	610696353481	5949331
11127_BB	054917264376	5948156
10698_BB	054917253080	5947833
SK1717_BB	876840003729	5945826
685-BARATZA_BB	838823006851	5945556
885_BB	838823008855	5935092
471_BB	794151400757	5934321
AZOJBBHAC10K1_BB	718122210022	5931493
ACUIDCC1200K2_BB	718122015368	5931484
791-VITAMIX_BB	703113007910	5930476
VDG-02B_BB	4977642724433	5929277
BBCEC20WH_BB	497430570683	5929259
MT15_BB	050763000151	5898691
MT116_BB	050763001165	5891079
CARBON7014_BB	876840004603	5877046
SH1960B_BB	876840004191	5877019
FTN12_BB	876840000810	5876893
F1400_BB	876840000551	5876875
WA1061H_BB	876840004801	5868619
TN12E_BB	812147012118	5868497
WA1220E_BB	876840000094	5868479
ZE-UV55_BB	811709010197	5860247
07217_BB	709942923117	5845645
62416-MINOX_BB	4007450624165	5844406
SC163Z_BB	876840003842	5831024
MM-200_BB	750668006240	5814576
49828_BB	708026498282	5805074
49724_BB	708026497247	5805047
25195-SIAMOD_BB	642154251954	5803795
USGR-EB_BB	784887172721	5742066
421P60_BB	710137021662	5741668
APAC_BB	4959112057623	5740553
V110NT_BB	4959112079618	5740544
APCAB_BB	4959112073111	5740535
776-00175_BB	099967212854	5740492
HM450ST_BB	769100216970	5726157
SGWAC08ESEC_BB	647568775898	5725607
KTW10_BB	647568560241	5725591
PH312R03_BB	647568553359	5725582
TV240_BB		5705858
4940_BB	000772049405	5702642
4880-MELISSA_BB	000772048804	5702633
4570-MELISSA_BB	000772045704	5702484
4427_BB	000772044271	5702475
4074_BB	000772040747	5702457
3798-MELISSA_BB	000772037983	5702351
3700_BB	000772037006	5702342
3557_BB	000772035576	5702333
3550_BB	000772035507	5702324
703-MELISSA_BB	000772007030	5702111
576_BB	000772005760	5702102
XM-842HD_BB	750668006189	5697385
41680_BB	653569241713	5695841
52818_BB	653569193616	5695832
6625W_BB	652730662524	5695814
379M_BB	652730379033	5695796
309B_BB		5695769
2505W_BB	652730250547	5695732
2505MB_BB	652730250523	5695723
189W_BB	652730189021	5695705
189B_BB	652730189014	5695696
4076_BB	000772040761	5692344
1273_BB	000772012737	5692308
1170-MELISSA_BB	000772011709	5692283
774_BB	000772007740	5692274
513-MELISSA_BB	000772005135	5692238
496-MELISSA_BB	000772004961	5692229
9258H_BB	652730925834	5685474
6637W_BB	652730663729	5685465
605RB_BB	652730605002	5685456
SU4407B_BB	652730440740	5685447
2522P_BB	652730252220	5685401
MD7030_BB	014978630060	5683255
4025-MELISSA_BB	000772040259	5683219
1318-MELISSA_BB	000772013185	5683167
1301-MELISSA_BB	000772013017	5683158
MPS-2PP-6ST_BB	808447028591	5679504
JK-042_BB	750668007230	5677312
CB01BL_BB	689076037822	5676386
39923-PAPO_BB	3465000399238	5675553
39454-PAPO_BB	3465000394547	5675483
38922_BB	3465000389222	5675401
37366_BB	027075034501	5671363
6201-MELISSA_BB	000772062015	5670819
4881_BB	000772048811	5670755
3570_BB	000772035705	5670619
3553_BB	000772035538	5670585
3552_BB	000772035521	5670576
2584_BB	000772025843	5670503
2583_BB	000772025836	5670497
2581_BB	000772025812	5670488
ENLARM1A_BB	9413000002829	5666543
ZE-CBG7D_BB	811709015253	5665896
VIV-VL-950_BB	681066202920	5664824
PIF300X5_BB	654367704059	5664742
PH15651_BB	5901054156512	5664254
MH655_BB		5664218
Z480AF-N_BB	084438899023	5663834
PLCAP52_BB	068888889124	5663421
V326110SU000_BB	050332179646	5663316
AMDSCPL72_BB	4957638068109	5663167
AMDCPL72_BB	4957638063128	5663158
AMDCPL67_BB	4957638063111	5663149
ST200FBPSUS_BB	044701016618	5663088
6713101_BB	043325997303	5662344
HMX-W300YN_BB	036725304406	5662131
201916C_BB	029757201935	5661423
131054_BB	029757161062	5661405
DSCHX10VW_BB	027242843943	5661211
HDRPJ760V_BB	027242842403	5661202
HDRCX760V_BB	027242842397	5661196
39100-PENTAX_BB	027075177239	5661105
A77UVC_BB	024066051400	5660619
2300N_BB	018208123001	5660406
ULTRALUXIM_BB	017915911048	5660364
ULTRAMAXIL_BB	017915910065	5660355
6231B001_BB	013803146974	5660319
301146_BB	813986006634	5642164
TD-042_BB	750668008589	5636049
AM-20_BB	750668006981	5635941
IM3300-00000_BB	825494001407	5615701
SD7-QUANTUM_BB	807955012160	5615407
385-ALPENOPTICS_BB	637148103852	5614444
317_BB	637148103173	5614435
ASONNEX5NKBK3_BB	610696354105	5614375
ASONNEX5NBK2_BB	610696354051	5614366
PH15656_BB	5901054156567	5614205
PH15653_BB	5901054156536	5614199
ND866MKII-C_BB	4938574866219	5614162
MM9750_BB	4715412061780	5614144
651066177_BB	4012240007929	5614065
CP007_BB	085831277302	5613949
SY8MAE-N_BB	084438760200	5613903
SY85M-S_BB	084438760194	5613894
SY85M-C_BB	084438760163	5613885
SY85MAE-N_BB	084438760156	5613876
SY75MFT-S_BB	084438760149	5613867
SY14M-S_BB	084438760125	5613858
SY14M-C_BB	084438760095	5613849
SY14MAE-N_BB	084438760088	5613821
V3230500W000_BB	050332182776	5613454
AMDSCPL77_BB	4957638068130	5613394
AMDCPL77_BB	4957638063135	5613385
AMDCPL58_BB	4957638063098	5613376
175012C_BB	029757175069	5613172
130106_BB	029757130112	5613136
130105_BB	029757130105	5613127
RDPCA1_BB	027242844650	5613093
DSCTX20D_BB	027242844100	5613084
DSCTX20G_BB	027242844094	5613075
DSCTX20L_BB	027242844063	5613066
X62UVGB_BB	024066628039	5612695
A67CRPLGB_BB	024066016676	5612428
A62CRPLGB_BB	024066016669	5612419
A72ND4XGB_BB	024066002730	5612377
UV30CL_BB	021331259189	5612368
9876A001_BB	013803045666	5612191
MK293A4-A3RC1_BB	719821329558	5587216
ACANPSDKITK5_BB	718122671007	5587191
ABW66045620K2_BB	718122080694	5587173
ABW66045620K1_BB	718122080595	5587164
00944_BB	708026009440	5587146
PC-PD1_BB	609132968334	5586932
PH15655_BB	5901054156550	5586923
77PTP_BB	049383128437	5586769
360060_BB	029757360120	5586696
A55CRPLGB_BB	024066016645	5586208
A77ND4X_BB	024066002747	5586183
27013I_BB	018208270132	5586156
A9DVDS24X_BB	718122683369	5579408
A4DVDS24X320G_BB	718122682867	5579393
A3DVDS22X_BB	718122325443	5579384
ASAB45002K1_BB	609722090285	5579108
50MDISC-DVD_BB	013964498738	5579092
25MDISC-DVD_BB	013964498721	5579083
10MDISC-DVD_BB	013964498714	5579074
A15DVDS24X320G_BB	013964498318	5579065
AD301R_BB	6942870320168	5571737
TK35_BB	6942870301013	5571728
9332A002_BB	013803037364	5571203
MCS1418_BB	840553003710	5567085
455-NV_BB	701759020881	5566623
443-NV_BB	701759020874	5566614
455-RD_BB	701759020782	5566605
443-RD_BB	701759020768	5566599
SBR5001_BB	622537061301	5566147
XS1005_BB	622537028335	5566101
DTX500K_BB	086792320861	5565751
20589_BB	054917270889	5565706
380-ALPENOPTICS_BB	637148103807	5562239
352-ALPENOPTICS_BB	637148103524	5562211
93085SAK_BB	021331930859	5561188
STL-BAG_BB	833707004244	5550922
SLP16-10_BB	804879373933	5550516
MP620-8GRED_BB	716829762264	5547391
44094_BB	708026440946	5547276
MPC-5050PLUS_BB	681181220618	5547151
ASAKDSY96005K1_BB	610696360335	5546629
150142_BB	029757150141	5545348
576893_BB	023554030040	5545241
RAWUSB3_BB	017932333229	5545144
BY-D1TC-SWT_BB	844983011161	5535942
5784B020_BB	660685046924	5521093
3834B001_BB	660685011670	5521084
HPK-1550_BB	610356831403	5519999
HPK-1540_BB	610356831380	5519971
HPK-1520_BB	610356831359	5519953
HPK-1510_BB	610356831342	5519944
HPK-1500_BB	610356831335	5519935
VCC-A017-UPM_BB	094922366405	5518548
MS1512A_BB	092533026657	5518432
SY35M-C_BB	084438760040	5518354
SY35MAE-N_BB	084438760033	5518345
3900B_BB	029743390001	5517045
SF8UXTQ_BB	027242838321	5516865
344085_BB	023554030071	5516504
344072_BB	023554030064	5516498
344001_BB	023554030057	5516489
576793_BB	023554030033	5516461
579701_BB	023554029891	5516434
PSM-229WM_BB	807348120366	5493818
PS2251Y_BB	807348110480	5493772
TK21U2_BB	6942870301044	5491586
PD30R5_BB		5491568
BA-CH21361_BB	076812328090	5488931
QDH32T_BB	027242833647	5487614
QDH16T_BB	027242833623	5487605
2900ECB_BB	029743290004	5473566
2500ECB_BB	029743250008	5473557
FLJ600W_BB	658175560128	5462964
IT4MD_BB	033991029606	5461601
HMV-VS-K-XXL_BB	024718211053	5461407
HMV-VS-BK-L_BB	024718210339	5461392
640-00175_BB	099967232517	5448664
640-00139_BB	099967232500	5448655
6208_BB	000772062084	5448045
AZOOH4NK1_BB	705105053011	5440671
UGC101BL_BB	874688001426	5437714
171032C_BB	029757171078	5435194
537503_BB	023554026647	5435088
93635A_BB	050234936354	5432503
A465052PK1_BB	797734264296	5416541
DVR516-BLACK_BB	681066356937	5413571
ACANEOSDRT3K9_BB	610696377333	5412518
ACUIDLCXPBCNPK1_BB	610696361202	5412439
AZOJBBPAC20PK1_BB	610696359544	5412411
APW801150K10_BB	610696354402	5412397
AK00316PK1_BB	610563296514	5412388
AKINROADMAPK1_BB	609728165802	5412351
CPT420_BB	086279041586	5411634
DCC2900_BB	086279041470	5411625
BEARCAT680_BB	050633550502	5411149
202531_BB	050332405844	5411103
202530_BB	050332405837	5411097
202522_BB	050332405455	5411079
202516_BB	050332405431	5411042
202515_BB	050332405424	5411033
202513_BB	050332405400	5411015
HDRPJ200S_BB	027242842267	5409993
HDRCX200B_BB	027242842113	5409984
XBA3IP_BB	027242833487	5409966
XBANC85D_BB	027242818361	5409948
666601_BB	025215620027	5409739
HS-5010-MK_BB	021331660152	5409384
PC1085CCB_BB	019428105204	5409311
PC1065CCB_BB	019428105181	5409296
576501_BB	023554025497	5397111
560601_BB	023554016358	5397087
560301_BB	023554016334	5397078
572092_BB	023554030019	5391639
526701_BB	023554029723	5391596
HCKP_BB	017932333052	5391384
RMG-1BB_BB	898821002132	5388805
01-PH35-PH25_BB	721633105404	5378923
HA5USBSM_BB	681181320219	5378217
HA2USBSM_BB	681181320196	5378208
3066AV10_BB	610356830055	5377014
SC-FXS100_BB	074101484533	5375459
202386_BB	050332174313	5374881
CB08U12_BB	044701011606	5374818
MB-SS8GA_BB	036725604568	5374609
20406-SAKAR_BB	021331204066	5374114
3613_BB	018208036134	5374044
HONL-ROLLUP_BB	854181002205	5371957
3200-VHOLDR_BB	793573477613	5370394
01-PH25-RJ9A_BB	721633105480	5369419
01-PC35-RJ9CISCO_BB	721633105428	5369395
01-PH35-PC35_BB	721633102779	5369377
01-PH25-PH35_BB	721633102762	5369368
01-PC35-PH35_BB	721633102755	5369359
01-PH25-PC35_BB	721633102731	5369331
01-PC35-PH25_BB	721633102700	5369322
SKL-03-07_BB	094664010154	5362286
SB2MB_BB	855366002058	5352561
E-LH10-SDT_BB	844983005115	5351101
USB2-A-MB4-6ST_BB	808447028638	5349737
USB2-A-MB-3ST_BB	808447023978	5349673
USB2-AA-10ST_BB	808447012859	5349655
USGR-61_BB	784887172813	5349276
CMM-310_BB	728736013469	5348064
LCSMDA_BB	689466295955	5347578
HA-66M_BB	681181120260	5347444
ACMNNSPTGK_BB	658175113201	5346885
SC2800_BB	090729609387	5345622
SC2AA_BB	090729609356	5345613
IDR350M_BB	033991024557	5344192
LCSCSVER_BB	027242781580	5343979
JD600E_BB	789981015585	5339182
VIV-SC-OLY_BB	681066626788	5334336
IPSCLA_BB	656777009731	5333133
MRNP30_BB	656777006150	5333124
KHS7A_BB	019048109958	5328635
25263_BB	018208252633	5328626
M60R_BB	017229126688	5328556
MX100S_BB	017229119130	5328477
32588_BB	805106325886	5323279
133CPUDP_BB	705105919737	5320475
MS2L_BB	681181120222	5319755
VIV-DF-186-CAN_BB	681066375877	5319691
PH89051_BB	5901054890515	5318956
PH89050_BB	5901054890508	5318947
PH15657_BB	5901054156574	5318938
CPM950_BB	086279038319	5317975
1920-DENI_BB	050763019207	5317648
556104_BB	023554027651	5316976
HSLRM_BB	017932550114	5316694
H-EYEN22S_BB	017932550077	5316685
RAWSDHC16GBST_BB	017932333199	5316667
ERC23BR_BB	010343811508	5316206
MIHP401_BB	871436006795	5311538
2350B001_BB	750845837780	5308543
5797A003_BB	750845807721	5308507
CABT4226E-5_BB	734055110208	5307914
94131-DALITE_BB	717068935464	5307244
83852_BB	717068549357	5307217
DSIP-HA2_BB	681181510054	5306166
HDV5200-4_BB	681181320158	5306078
LCP24HA2_BB	681181130207	5306069
MX40_BB	681066403303	5306023
5600B001_BB	660685031661	5305689
5020B001_BB	660685026193	5305661
4035B001_BB	660685014107	5305634
MRBP208_BB	656777006440	5305591
MRLI40B_BB	656777006396	5305582
MRNP20_BB	656777006228	5305573
ZUH1B_BB	656777004248	5305564
281012_BB	610356576007	5304477
DLA40215-17_BB	609585166646	5304399
202737_BB	607972027372	5304265
CCCS-03-MAG01_BB	094664009691	5303745
PTCDS5U_BB	068889011548	5302891
IHM8BL_BB	047532891249	5302549
873-2323_BB	041778732328	5302285
8344541_BB	041778344545	5302267
IA-CC09U60EPP_BB	036725302716	5302081
LCSAMBB_BB	027242826496	5301738
LCJTHEB_BB	027242776111	5301692
MPKTHH_BB	027242757783	5301683
LCSCSKB_BB	027242730175	5301647
LCSHAB_BB	027242728752	5301629
LCJHD_BB	027242697522	5301392
LCSTHB_BB	027242635647	5301374
337513_BB	023554027705	5301064
550204_BB	023554023677	5301037
521404_BB	023554015900	5301019
PC1075CCB_BB	019428105136	5300902
27012_BB	018208270125	5300857
25398_BB	018208253982	5300839
4391NCPUU_BB	4960759021939	5300684
4316NCP_BB	018208043163	5300666
3201B001_BB	013803100679	5300435
VPX2102_BB	885911030472	5295854
SWAM2SESN4_BB	809164142805	5294285
VIV-RC-800_BB	681066988091	5292984
21402XLB_BB	622537033674	5292793
PMEXPV2_BB	5060176981256	5292748
PIH30R_BB	068889009538	5292444
MDISCEX_BB	013964498868	5291676
CFD-23_BB	837654815342	5284819
CFD-15_BB	837654815335	5284791
CFD-7_BB	837654814703	5284782
PDEL24X07_BB	837654814529	5284773
PDE24X11_BB	837654814369	5284764
PDE22X11_BB	837654814307	5284755
DISCMASTER-21BD_BB	837654814109	5284746
DISCMASTER-21P_BB	837654814086	5284737
562B-1_BB	719821318354	5281821
LCPHB-100IHA2V_BB	681181510764	5280191
HB-100I_BB	681181220168	5280146
VIV-DF-483-NIK_BB	681066703441	5280137
AVOXAPBAK1_BB	609728165192	5278606
260294_BB	050332175082	5277412
SEL24F18Z_BB	002724283004	5276826
345885_BB	023554029556	5276744
345801_BB	023554029549	5276735
HS-5009-RED_BB	021331306173	5276653
CFD-31_BB	013964498554	5276547
DM-1200BDT_BB	013964498523	5276529
DM-1400P_BB	013964498493	5276495
DM-1200P_BB	013964498479	5276486
SDD-63_BB	013964498134	5276468
SDD-55_BB	013964498127	5276459
SDD-47_BB	013964498110	5276431
SDD-39_BB	013964498103	5276422
SDD-31_BB	013964498097	5276413
SDD-23_BB	013964498080	5276404
SDD-15_BB	013964498073	5276399
SDK801G_BB	810941014420	5252192
QF75_BB	807955012313	5252165
ACHICHI1125BK5_BB	797734269154	5251888
ACHICHI1125BK4_BB	797734269147	5251879
DDACC-CF8_BB	750324100831	5251475
475B_BB	719821195405	5251166
AONSSS7761BK1_BB	718122578832	5251148
LCPMV8920HA2V_BB	681181510368	5250389
HA-66USBSM_BB	681181320240	5250352
LCPCD3856SV_BB	681181131013	5250343
HMCCD3854SV_BB	681181130368	5250334
VENU100_BB	681181121069	5250325
NIKCCS_BB	018208882434	5248214
HDMI-HDMI-10FB_BB	808447045376	5242608
01434-0_BB	743870014349	5241745
DISCMASTER-201_BB	718122788262	5240837
DLA71027-17_BB	609585164833	5239305
BC127_BB	186102000367	5238997
PC800_BB	047323081101	5237907
25DMR47RSP4_BB	027242692152	5237494
50085SAK_BB	021331500854	5237403
CVFD32G10_BB	873442000651	5235469
HABC3224E_BB	734055110222	5232426
FIVE4226E_BB	734055110215	5232417
SDD-7_BB	718122684465	5232144
SDD-3_BB	718122684366	5232135
8601162_BB	711554861626	5232074
5601002_BB	711554560123	5232065
TK-205K_BB	710931304107	5231921
AAUDIXI5K1_BB	705105917832	5231066
SPFD01G10_BB	699464000109	5230986
309P_BB	652730309061	5230076
C1020_BB	652730000319	5230067
BP5003_BB	622537064739	5229771
XS5007S_BB	622537059186	5195063
69106_BB	4007450691068	5194929
LSC01_BB	813100014002	5187617
FCA1CP_BB	813100012480	5187583
OMHV58_BB	812811003879	5187565
OM900_BB	812811001370	5187556
OMEW_BB	812811001301	5187547
ZE-4358U_BB	811709011330	5187477
ZE-3037U_BB	811709011309	5187468
ZE-HC52_BB	811709010968	5187459
ZE-HC36_BB	811709010951	5187431
ZE-HC18_BB	811709010944	5187422
ZE-TR5A_BB	811709010876	5187413
ZE-HLH72_BB	811709010746	5187404
ZE-CU77_BB	811709014010	5187292
ZE-CU72_BB	811709014003	5187283
ZE-FLK82_BB	811709010623	5187274
ZE-FLK77_BB	811709010616	5187265
ZE-FLK55_BB	811709010562	5187238
ZE-UV86_BB	811709010265	5187177
ZE-UV82_BB	811709010258	5187168
ZE-UV77_BB	811709010241	5187159
CZ2_BB	807955011941	5187061
LQ-115_BB	744579115009	5186718
ACAN430ACCK1_BB	718122656806	5186293
ACANPSC55K2_BB	718122649204	5186284
AFUJFP100K1_BB	718122220120	5186275
A191_BB	718122105991	5186257
AOLY202212K5_BB	718122040261	5186211
APW801150K4_BB	705105078519	5186099
VIV-PG-D90_BB	681066935262	5184929
VO30025_BB	681066517307	5184883
VIV-MW-003_BB	681066474631	5184856
DVR510N_BB	681066423790	5184838
VT324N-GRAPHITE_BB	681066796429	5184829
3652T-SAK_BB	681066208304	5184792
4034B001_BB	660685014077	5184531
ACGONVG7LS08_BB	658175331193	5184222
SDR7472_BB	636980702001	5184073
SDR6762_BB	636980701332	5184064
CAP58_BB	636980512488	5183975
CP72_BB	636980512112	5183966
CAP62_BB	636980512099	5183957
CAP52_BB	636980512068	5183948
VFK77C_BB	636980401775	5183902
AINTACCESSK4_BB	609728166533	5183839
AHOYB5282AGBK1_BB	609728165291	5183784
602956007951_BB	602956007951	5183757
KB-52UV_BB	4961607152850	5183702
MH1304-110C_BB	4715412061322	5183675
FLEXRC1_BB	184323000906	5183587
P077_BB	085831448986	5183426
P065_BB	085831448948	5183417
A091_BB	085831447699	5183408
A093_BB	085831447293	5183287
A024_BB	085831447217	5183278
A023_BB	085831447200	5183269
P172_BB	085831446708	5183241
89998172_BB	085831445886	5183232
A673_BB	085831445688	5183223
A342_BB	085831445336	5183214
A216_BB	085831445244	5183205
A133_BB	085831445206	5183199
CA448_BB	085831161595	5183171
A027_BB	085831445725	5183162
260036_BB	050332159174	5182703
93588_BB	050234935883	5182694
